;ano;produto;cod_ibge;municipio;area_plantada_destinada;percentual_utilizado;quant_produzida_t
2120;2021;Melancia;4114609;Marechal Cândido Rondon (PR);10;0.02;280.0
2121;2021;Melancia;4115804;Medianeira (PR);4;0.02;68.0
2122;2021;Melancia;4115853;Mercedes (PR);1;0.01;28.0
2123;2021;Melancia;4116109;Moreira Sales (PR);32;0.13;800.0
2124;2021;Melancia;4116950;Nova Esperança do Sudoeste (PR);5;0.14;150.0
2125;2021;Melancia;4117222;Nova Santa Rosa (PR);1;0.0;30.0
2126;2021;Melancia;4117255;Nova Prata do Iguaçu (PR);20;0.06;500.0
2127;2021;Melancia;4117453;Ouro Verde do Oeste (PR);1;0.0;30.0
2128;2021;Melancia;4117701;Palmeira (PR);2;0.0;40.0
2129;2021;Melancia;4118501;Pato Branco (PR);12;0.02;300.0
2130;2021;Melancia;4119004;Pérola d'Oeste (PR);5;0.02;150.0
2131;2021;Melancia;4119251;Pinhal de São Bento (PR);5;0.13;150.0
2132;2021;Melancia;4120358;Pranchita (PR);3;0.01;90.0
2133;2021;Melancia;4120655;Quarto Centenário (PR);5;0.01;140.0
2134;2021;Melancia;4120853;Quatro Pontes (PR);1;0.01;30.0
2135;2021;Melancia;4121406;Realeza (PR);5;0.01;150.0
2136;2021;Melancia;4123501;Santa Helena (PR);15;0.03;450.0
2137;2021;Melancia;4123808;Santa Izabel do Oeste (PR);50;0.16;1500.0
2138;2021;Melancia;4125209;São Jorge d'Oeste (PR);10;0.04;300.0
2139;2021;Melancia;4125456;São José das Palmeiras (PR);5;0.09;150.0
2140;2021;Melancia;4125704;São Miguel do Iguaçu (PR);15;0.02;420.0
2141;2021;Melancia;4125753;São Pedro do Iguaçu (PR);3;0.01;90.0
2142;2021;Melancia;4127403;Terra Roxa (PR);15;0.01;375.0
2143;2021;Melancia;4127700;Toledo (PR);3;0.0;78.0
2144;2021;Melancia;4127858;Três Barras do Paraná (PR);18;0.08;280.0
2145;2021;Melancia;4128104;Umuarama (PR);10;0.04;300.0
2146;2021;Melancia;4128559;Vera Cruz do Oeste (PR);5;0.01;25.0
2147;2021;Melão;4101002;Ampére (PR);4;0.02;32.0
2148;2021;Melão;4102000;Assis Chateaubriand (PR);4;0.0;51.0
2149;2021;Melão;4102752;Bela Vista da Caroba (PR);2;0.02;16.0
2150;2021;Melão;4104808;Cascavel (PR);2;0.0;22.0
2151;2021;Melão;4105300;Céu Azul (PR);1;0.0;10.0
2152;2021;Melão;4106571;Cruzeiro do Iguaçu (PR);1;0.01;8.0
2153;2021;Melão;4107157;Diamante D'Oeste (PR);1;0.01;10.0
2154;2021;Melão;4108304;Foz do Iguaçu (PR);3;0.01;35.0
2155;2021;Melão;4108403;Francisco Beltrão (PR);9;0.03;72.0
2156;2021;Melão;4114609;Marechal Cândido Rondon (PR);2;0.0;18.0
2157;2021;Melão;4115804;Medianeira (PR);4;0.02;48.0
2158;2021;Melão;4116950;Nova Esperança do Sudoeste (PR);2;0.06;16.0
2159;2021;Melão;4117255;Nova Prata do Iguaçu (PR);5;0.02;40.0
2160;2021;Melão;4118501;Pato Branco (PR);5;0.01;32.0
2161;2021;Melão;4119004;Pérola d'Oeste (PR);3;0.01;24.0
2162;2021;Melão;4119251;Pinhal de São Bento (PR);2;0.05;16.0
2163;2021;Melão;4120358;Pranchita (PR);5;0.02;40.0
2164;2021;Melão;4121406;Realeza (PR);1;0.0;8.0
2165;2021;Melão;4123808;Santa Izabel do Oeste (PR);12;0.04;96.0
2166;2021;Melão;4125209;São Jorge d'Oeste (PR);1;0.0;8.0
2167;2021;Melão;4125704;São Miguel do Iguaçu (PR);2;0.0;24.0
2168;2021;Melão;4127403;Terra Roxa (PR);2;0.0;40.0
2169;2021;Melão;4127858;Três Barras do Paraná (PR);4;0.02;30.0
2170;2021;Melão;4128104;Umuarama (PR);1;0.0;20.0
2171;2021;Milho (em grão);4100509;Altônia (PR);3200;24.48;8300.0
2172;2021;Milho (em grão);4101002;Ampére (PR);4300;26.28;10400.0
2173;2021;Milho (em grão);4101408;Apucarana (PR);10500;24.88;34450.0
2174;2021;Milho (em grão);4102000;Assis Chateaubriand (PR);68405;47.28;188233.0
2175;2021;Milho (em grão);4102109;Astorga (PR);23742;48.34;19456.0
2176;2021;Milho (em grão);4102752;Bela Vista da Caroba (PR);1350;13.3;2770.0
2177;2021;Milho (em grão);4103057;Boa Vista da Aparecida (PR);1250;14.01;7111.0
2178;2021;Milho (em grão);4103479;Cafezal do Sul (PR);8000;37.99;8000.0
2179;2021;Milho (em grão);4103503;Califórnia (PR);2150;15.56;6950.0
2180;2021;Milho (em grão);4104600;Capitão Leônidas Marques (PR);5100;32.48;26480.0
2181;2021;Milho (em grão);4104808;Cascavel (PR);62200;34.47;300000.0
2182;2021;Milho (em grão);4105300;Céu Azul (PR);10725;29.34;63330.0
2183;2021;Milho (em grão);4105508;Cianorte (PR);5560;13.83;20935.0
2184;2021;Milho (em grão);4106571;Cruzeiro do Iguaçu (PR);2700;26.19;6100.0
2185;2021;Milho (em grão);4106902;Curitiba (PR);80;67.8;665.0
2186;2021;Milho (em grão);4107157;Diamante D'Oeste (PR);900;12.0;3020.0
2187;2021;Milho (em grão);4107538;Entre Rios do Oeste (PR);5350;49.23;29020.0
2188;2021;Milho (em grão);4108106;Flórida (PR);3500;43.2;6125.0
2189;2021;Milho (em grão);4108304;Foz do Iguaçu (PR);8750;42.97;31500.0
2190;2021;Milho (em grão);4108320;Francisco Alves (PR);18500;49.1;55000.0
2191;2021;Milho (em grão);4108403;Francisco Beltrão (PR);7800;22.58;16100.0
2192;2021;Milho (em grão);4108601;Goioerê (PR);24100;42.08;96750.0
2193;2021;Milho (em grão);4108809;Guaíra (PR);33225;49.0;99713.0
2194;2021;Milho (em grão);4108908;Guairaçá (PR);105;0.66;280.0
2195;2021;Milho (em grão);4109807;Ibiporã (PR);14320;43.12;34674.0
2196;2021;Milho (em grão);4109906;Icaraíma (PR);393;3.01;693.0
2197;2021;Milho (em grão);4110953;Itaipulândia (PR);10250;46.53;43340.0
2198;2021;Milho (em grão);4112504;Jardim Alegre (PR);2500;11.55;14250.0
2199;2021;Milho (em grão);4113700;Londrina (PR);36650;28.64;98405.0
2200;2021;Milho (em grão);4114005;Mamborê (PR);30640;29.14;146754.0
2201;2021;Milho (em grão);4114401;Mangueirinha (PR);13500;17.73;68250.0
2202;2021;Milho (em grão);4114609;Marechal Cândido Rondon (PR);24400;39.88;78000.0
2203;2021;Milho (em grão);4114807;Marialva (PR);18310;33.59;31478.0
2204;2021;Milho (em grão);4115200;Maringá (PR);23427;46.93;36390.0
2205;2021;Milho (em grão);4115358;Maripá (PR);18720;42.91;46468.0
2206;2021;Milho (em grão);4115804;Medianeira (PR);9850;37.89;30975.0
2207;2021;Milho (em grão);4115853;Mercedes (PR);6600;45.17;21500.0
2208;2021;Milho (em grão);4116109;Moreira Sales (PR);4580;18.87;7640.0
2209;2021;Milho (em grão);4116950;Nova Esperança do Sudoeste (PR);800;22.48;4250.0
2210;2021;Milho (em grão);4117222;Nova Santa Rosa (PR);13021;47.76;36251.0
2211;2021;Milho (em grão);4117255;Nova Prata do Iguaçu (PR);6350;19.16;14840.0
2212;2021;Milho (em grão);4117404;Ourizona (PR);12889;48.4;28755.0
2213;2021;Milho (em grão);4117453;Ouro Verde do Oeste (PR);10120;39.87;70984.0
2214;2021;Milho (em grão);4117701;Palmeira (PR);9103;10.07;72828.0
2215;2021;Milho (em grão);4117909;Palotina (PR);44670;48.45;134010.0
2216;2021;Milho (em grão);4118402;Paranavaí (PR);120;0.55;29.0
2217;2021;Milho (em grão);4118451;Pato Bragado (PR);5155;50.5;13876.0
2218;2021;Milho (em grão);4118501;Pato Branco (PR);15700;24.92;56130.0
2219;2021;Milho (em grão);4119004;Pérola d'Oeste (PR);6200;26.45;13800.0
2220;2021;Milho (em grão);4119251;Pinhal de São Bento (PR);1050;27.08;2900.0
2221;2021;Milho (em grão);4120358;Pranchita (PR);6500;23.32;17820.0
2222;2021;Milho (em grão);4120655;Quarto Centenário (PR);24550;47.29;97470.0
2223;2021;Milho (em grão);4120853;Quatro Pontes (PR);6040;42.5;14900.0
2224;2021;Milho (em grão);4121406;Realeza (PR);5500;15.21;15000.0
2225;2021;Milho (em grão);4122156;Rio Bonito do Iguaçu (PR);9600;21.39;45382.0
2226;2021;Milho (em grão);4123501;Santa Helena (PR);24900;45.67;75100.0
2227;2021;Milho (em grão);4123808;Santa Izabel do Oeste (PR);6000;19.59;16200.0
2228;2021;Milho (em grão);4125209;São Jorge d'Oeste (PR);4200;17.03;6980.0
2229;2021;Milho (em grão);4125456;São José das Palmeiras (PR);2480;45.06;6024.0
2230;2021;Milho (em grão);4125704;São Miguel do Iguaçu (PR);45375;47.75;157265.0
2231;2021;Milho (em grão);4125753;São Pedro do Iguaçu (PR);6400;21.77;17960.0
2232;2021;Milho (em grão);4127205;Terra Boa (PR);8145;28.76;22824.0
2233;2021;Milho (em grão);4127403;Terra Roxa (PR);53350;48.24;160110.0
2234;2021;Milho (em grão);4127700;Toledo (PR);60500;43.4;147475.0
2235;2021;Milho (em grão);4127858;Três Barras do Paraná (PR);3100;13.15;15792.0
2236;2021;Milho (em grão);4128005;Ubiratã (PR);51600;48.47;258200.0
2237;2021;Milho (em grão);4128104;Umuarama (PR);660;2.92;660.0
2238;2021;Milho (em grão);4128559;Vera Cruz do Oeste (PR);6350;17.87;30360.0
2239;2021;Noz (fruto seco);4105300;Céu Azul (PR);1;0.0;8.0
2240;2021;Noz (fruto seco);4107157;Diamante D'Oeste (PR);4;0.05;5.0
2241;2021;Noz (fruto seco);4108304;Foz do Iguaçu (PR);1;0.0;1.0
2242;2021;Noz (fruto seco);4108403;Francisco Beltrão (PR);5;0.01;18.0
2243;2021;Noz (fruto seco);4110953;Itaipulândia (PR);1;0.0;1.0
2244;2021;Noz (fruto seco);4115804;Medianeira (PR);5;0.02;20.0
2245;2021;Noz (fruto seco);4118501;Pato Branco (PR);2;0.0;18.0
2246;2021;Noz (fruto seco);4125209;São Jorge d'Oeste (PR);1;0.0;5.0
2247;2021;Noz (fruto seco);4125456;São José das Palmeiras (PR);12;0.22;24.0
2248;2021;Noz (fruto seco);4128559;Vera Cruz do Oeste (PR);1;0.0;2.0
2249;2021;Palmito;4105508;Cianorte (PR);2;0.0;18.0
2250;2021;Palmito;4114807;Marialva (PR);6;0.01;32.0
2251;2021;Palmito;4115200;Maringá (PR);3;0.01;9.0
2252;2021;Palmito;4128104;Umuarama (PR);8;0.04;20.0
2253;2021;Pera;4101002;Ampére (PR);2;0.01;19.0
2254;2021;Pera;4102752;Bela Vista da Caroba (PR);1;0.01;10.0
2255;2021;Pera;4106571;Cruzeiro do Iguaçu (PR);1;0.01;14.0
2256;2021;Pera;4108403;Francisco Beltrão (PR);2;0.01;28.0
2257;2021;Pera;4114401;Mangueirinha (PR);1;0.0;11.0
2258;2021;Pera;4116950;Nova Esperança do Sudoeste (PR);1;0.03;14.0
2259;2021;Pera;4117255;Nova Prata do Iguaçu (PR);1;0.0;20.0
2260;2021;Pera;4118501;Pato Branco (PR);2;0.0;18.0
2261;2021;Pera;4119004;Pérola d'Oeste (PR);1;0.0;16.0
2262;2021;Pera;4119251;Pinhal de São Bento (PR);1;0.03;20.0
2263;2021;Pera;4120358;Pranchita (PR);1;0.0;20.0
2264;2021;Pera;4121406;Realeza (PR);1;0.0;20.0
2265;2021;Pera;4123808;Santa Izabel do Oeste (PR);1;0.0;20.0
2266;2021;Pera;4125209;São Jorge d'Oeste (PR);1;0.0;14.0
2267;2021;Pêssego;4101002;Ampére (PR);2;0.01;19.0
2268;2021;Pêssego;4102752;Bela Vista da Caroba (PR);8;0.08;96.0
2269;2021;Pêssego;4103057;Boa Vista da Aparecida (PR);3;0.03;24.0
2270;2021;Pêssego;4104808;Cascavel (PR);1;0.0;6.0
2271;2021;Pêssego;4105300;Céu Azul (PR);4;0.01;22.0
2272;2021;Pêssego;4106571;Cruzeiro do Iguaçu (PR);2;0.02;25.0
2273;2021;Pêssego;4107538;Entre Rios do Oeste (PR);1;0.01;10.0
2274;2021;Pêssego;4108304;Foz do Iguaçu (PR);1;0.0;8.0
2275;2021;Pêssego;4108403;Francisco Beltrão (PR);5;0.01;57.0
2276;2021;Pêssego;4114401;Mangueirinha (PR);1;0.0;10.0
2277;2021;Pêssego;4114609;Marechal Cândido Rondon (PR);2;0.0;20.0
2278;2021;Pêssego;4115804;Medianeira (PR);1;0.0;8.0
2279;2021;Pêssego;4116950;Nova Esperança do Sudoeste (PR);2;0.06;26.0
2280;2021;Pêssego;4117255;Nova Prata do Iguaçu (PR);2;0.01;24.0
2281;2021;Pêssego;4117701;Palmeira (PR);6;0.01;58.0
2282;2021;Pêssego;4118501;Pato Branco (PR);20;0.03;160.0
2283;2021;Pêssego;4120358;Pranchita (PR);2;0.01;24.0
2284;2021;Pêssego;4121406;Realeza (PR);3;0.01;36.0
2285;2021;Pêssego;4123808;Santa Izabel do Oeste (PR);3;0.01;36.0
2286;2021;Pêssego;4125209;São Jorge d'Oeste (PR);2;0.01;25.0
2287;2021;Pêssego;4127700;Toledo (PR);2;0.0;16.0
2288;2021;Pêssego;4128559;Vera Cruz do Oeste (PR);2;0.01;14.0
2289;2021;Soja (em grão);4100509;Altônia (PR);5500;42.08;16500.0
2290;2021;Soja (em grão);4101002;Ampére (PR);8120;49.62;32480.0
2291;2021;Soja (em grão);4101408;Apucarana (PR);21000;49.75;80850.0
2292;2021;Soja (em grão);4102000;Assis Chateaubriand (PR);71905;49.7;233691.0
2293;2021;Soja (em grão);4102109;Astorga (PR);22930;46.69;77733.0
2294;2021;Soja (em grão);4102752;Bela Vista da Caroba (PR);4980;49.08;19422.0
2295;2021;Soja (em grão);4103057;Boa Vista da Aparecida (PR);4200;47.06;15000.0
2296;2021;Soja (em grão);4103479;Cafezal do Sul (PR);11400;54.14;34200.0
2297;2021;Soja (em grão);4103503;Califórnia (PR);7000;50.67;26600.0
2298;2021;Soja (em grão);4104600;Capitão Leônidas Marques (PR);7400;47.12;23000.0
2299;2021;Soja (em grão);4104808;Cascavel (PR);86600;47.99;300000.0
2300;2021;Soja (em grão);4105300;Céu Azul (PR);17300;47.33;61000.0
2301;2021;Soja (em grão);4105508;Cianorte (PR);12000;29.85;26400.0
2302;2021;Soja (em grão);4106571;Cruzeiro do Iguaçu (PR);4400;42.69;17860.0
2303;2021;Soja (em grão);4107157;Diamante D'Oeste (PR);3950;52.67;12250.0
2304;2021;Soja (em grão);4107538;Entre Rios do Oeste (PR);5100;46.93;19890.0
2305;2021;Soja (em grão);4108106;Flórida (PR);3500;43.2;9941.0
2306;2021;Soja (em grão);4108304;Foz do Iguaçu (PR);10260;50.38;35612.0
2307;2021;Soja (em grão);4108320;Francisco Alves (PR);19000;50.43;62700.0
2308;2021;Soja (em grão);4108403;Francisco Beltrão (PR);20700;59.91;83970.0
2309;2021;Soja (em grão);4108601;Goioerê (PR);32000;55.88;104000.0
2310;2021;Soja (em grão);4108809;Guaíra (PR);33790;49.83;109818.0
2311;2021;Soja (em grão);4109807;Ibiporã (PR);16660;50.17;54145.0
2312;2021;Soja (em grão);4109906;Icaraíma (PR);716;5.48;1432.0
2313;2021;Soja (em grão);4110953;Itaipulândia (PR);9840;44.67;34155.0
2314;2021;Soja (em grão);4112504;Jardim Alegre (PR);10100;46.64;32764.0
2315;2021;Soja (em grão);4113700;Londrina (PR);62000;48.44;207700.0
2316;2021;Soja (em grão);4114005;Mamborê (PR);57000;54.21;198360.0
2317;2021;Soja (em grão);4114401;Mangueirinha (PR);42250;55.5;164775.0
2318;2021;Soja (em grão);4114609;Marechal Cândido Rondon (PR);32050;52.39;105765.0
2319;2021;Soja (em grão);4114807;Marialva (PR);27000;49.53;86639.0
2320;2021;Soja (em grão);4115200;Maringá (PR);24500;49.08;79625.0
2321;2021;Soja (em grão);4115358;Maripá (PR);22500;51.57;72000.0
2322;2021;Soja (em grão);4115804;Medianeira (PR);13700;52.7;50950.0
2323;2021;Soja (em grão);4115853;Mercedes (PR);6800;46.54;20400.0
2324;2021;Soja (em grão);4116109;Moreira Sales (PR);13000;53.56;40300.0
2325;2021;Soja (em grão);4116950;Nova Esperança do Sudoeste (PR);1950;54.81;7800.0
2326;2021;Soja (em grão);4117222;Nova Santa Rosa (PR);13420;49.22;44286.0
2327;2021;Soja (em grão);4117255;Nova Prata do Iguaçu (PR);16300;49.19;65050.0
2328;2021;Soja (em grão);4117404;Ourizona (PR);13017;48.88;42305.0
2329;2021;Soja (em grão);4117453;Ouro Verde do Oeste (PR);12700;50.03;53340.0
2330;2021;Soja (em grão);4117701;Palmeira (PR);51119;56.55;189140.0
2331;2021;Soja (em grão);4117909;Palotina (PR);45770;49.65;148753.0
2332;2021;Soja (em grão);4118402;Paranavaí (PR);400;1.83;960.0
2333;2021;Soja (em grão);4118451;Pato Bragado (PR);4905;48.06;17025.0
2334;2021;Soja (em grão);4118501;Pato Branco (PR);28200;44.76;104210.0
2335;2021;Soja (em grão);4119004;Pérola d'Oeste (PR);11730;50.04;43271.0
2336;2021;Soja (em grão);4119251;Pinhal de São Bento (PR);2100;54.15;7770.0
2337;2021;Soja (em grão);4120358;Pranchita (PR);13350;47.9;53255.0
2338;2021;Soja (em grão);4120655;Quarto Centenário (PR);27200;52.39;108800.0
2339;2021;Soja (em grão);4120853;Quatro Pontes (PR);8000;56.29;27200.0
2340;2021;Soja (em grão);4121406;Realeza (PR);16400;45.36;65600.0
2341;2021;Soja (em grão);4122156;Rio Bonito do Iguaçu (PR);25800;57.49;86205.0
2342;2021;Soja (em grão);4123501;Santa Helena (PR);27800;50.99;91740.0
2343;2021;Soja (em grão);4123808;Santa Izabel do Oeste (PR);15600;50.92;63960.0
2344;2021;Soja (em grão);4125209;São Jorge d'Oeste (PR);10050;40.75;38190.0
2345;2021;Soja (em grão);4125456;São José das Palmeiras (PR);2340;42.51;9009.0
2346;2021;Soja (em grão);4125704;São Miguel do Iguaçu (PR);47050;49.52;163311.0
2347;2021;Soja (em grão);4125753;São Pedro do Iguaçu (PR);14200;48.3;48280.0
2348;2021;Soja (em grão);4127205;Terra Boa (PR);12000;42.37;31200.0
2349;2021;Soja (em grão);4127403;Terra Roxa (PR);55000;49.73;165000.0
2350;2021;Soja (em grão);4127700;Toledo (PR);70400;50.5;235840.0
2351;2021;Soja (em grão);4127858;Três Barras do Paraná (PR);13350;56.62;49000.0
2352;2021;Soja (em grão);4128005;Ubiratã (PR);54000;50.73;183600.0
2353;2021;Soja (em grão);4128104;Umuarama (PR);3530;15.59;9531.0
2354;2021;Soja (em grão);4128559;Vera Cruz do Oeste (PR);19200;54.02;71424.0
2355;2021;Sorgo (em grão);4102000;Assis Chateaubriand (PR);15;0.01;45.0
2356;2021;Sorgo (em grão);4105300;Céu Azul (PR);100;0.27;450.0
2357;2021;Sorgo (em grão);4109807;Ibiporã (PR);7;0.02;14.0
2358;2021;Sorgo (em grão);4115358;Maripá (PR);200;0.46;300.0
2359;2021;Tangerina;4100509;Altônia (PR);10;0.08;170.0
2360;2021;Tangerina;4101002;Ampére (PR);8;0.05;160.0
2361;2021;Tangerina;4102752;Bela Vista da Caroba (PR);5;0.05;120.0
2362;2021;Tangerina;4103057;Boa Vista da Aparecida (PR);9;0.1;130.0
2363;2021;Tangerina;4104808;Cascavel (PR);21;0.01;320.0
2364;2021;Tangerina;4105300;Céu Azul (PR);6;0.02;90.0
2365;2021;Tangerina;4106571;Cruzeiro do Iguaçu (PR);10;0.1;250.0
2366;2021;Tangerina;4107157;Diamante D'Oeste (PR);3;0.04;50.0
2367;2021;Tangerina;4108304;Foz do Iguaçu (PR);10;0.05;180.0
2368;2021;Tangerina;4108403;Francisco Beltrão (PR);30;0.09;700.0
2369;2021;Tangerina;4108908;Guairaçá (PR);2;0.01;40.0
2370;2021;Tangerina;4110953;Itaipulândia (PR);5;0.02;70.0
2371;2021;Tangerina;4113700;Londrina (PR);70;0.05;1750.0
2372;2021;Tangerina;4114401;Mangueirinha (PR);1;0.0;12.0
2373;2021;Tangerina;4114609;Marechal Cândido Rondon (PR);3;0.0;36.0
2374;2021;Tangerina;4115200;Maringá (PR);6;0.01;78.0
2375;2021;Tangerina;4115804;Medianeira (PR);8;0.03;132.0
2376;2021;Tangerina;4115853;Mercedes (PR);1;0.01;10.0
2377;2021;Tangerina;4116950;Nova Esperança do Sudoeste (PR);6;0.17;150.0
2378;2021;Tangerina;4117255;Nova Prata do Iguaçu (PR);15;0.05;300.0
2379;2021;Tangerina;4117909;Palotina (PR);1;0.0;15.0
2380;2021;Tangerina;4118402;Paranavaí (PR);100;0.46;2860.0
2381;2021;Tangerina;4118501;Pato Branco (PR);15;0.02;195.0
2382;2021;Tangerina;4119004;Pérola d'Oeste (PR);3;0.01;60.0
2383;2021;Tangerina;4119251;Pinhal de São Bento (PR);3;0.08;60.0
2384;2021;Tangerina;4120358;Pranchita (PR);4;0.01;110.0
2385;2021;Tangerina;4121406;Realeza (PR);12;0.03;228.0
2386;2021;Tangerina;4123808;Santa Izabel do Oeste (PR);10;0.03;220.0
2387;2021;Tangerina;4125209;São Jorge d'Oeste (PR);5;0.02;120.0
2388;2021;Tangerina;4125456;São José das Palmeiras (PR);4;0.07;40.0
2389;2021;Tangerina;4127403;Terra Roxa (PR);3;0.0;34.0
2390;2021;Tangerina;4127858;Três Barras do Paraná (PR);10;0.04;180.0
2391;2021;Tangerina;4128104;Umuarama (PR);1;0.0;10.0
2392;2021;Tangerina;4128559;Vera Cruz do Oeste (PR);19;0.05;342.0
2393;2021;Tomate;4100509;Altônia (PR);1;0.01;30.0
2394;2021;Tomate;4101002;Ampére (PR);2;0.01;102.0
2395;2021;Tomate;4101408;Apucarana (PR);46;0.11;3312.0
2396;2021;Tomate;4102000;Assis Chateaubriand (PR);6;0.0;288.0
2397;2021;Tomate;4102109;Astorga (PR);2;0.0;168.0
2398;2021;Tomate;4102752;Bela Vista da Caroba (PR);1;0.01;51.0
2399;2021;Tomate;4103503;Califórnia (PR);17;0.12;1320.0
2400;2021;Tomate;4104600;Capitão Leônidas Marques (PR);2;0.01;90.0
2401;2021;Tomate;4104808;Cascavel (PR);2;0.0;90.0
2402;2021;Tomate;4105300;Céu Azul (PR);3;0.01;179.0
2403;2021;Tomate;4105508;Cianorte (PR);15;0.04;820.0
2404;2021;Tomate;4106571;Cruzeiro do Iguaçu (PR);1;0.01;50.0
2405;2021;Tomate;4106902;Curitiba (PR);1;0.85;49.0
2406;2021;Tomate;4108304;Foz do Iguaçu (PR);3;0.01;150.0
2407;2021;Tomate;4108403;Francisco Beltrão (PR);6;0.02;300.0
2408;2021;Tomate;4109807;Ibiporã (PR);3;0.01;200.0
2409;2021;Tomate;4112504;Jardim Alegre (PR);3;0.01;210.0
2410;2021;Tomate;4113700;Londrina (PR);48;0.04;3920.0
2411;2021;Tomate;4114401;Mangueirinha (PR);2;0.0;120.0
2412;2021;Tomate;4114609;Marechal Cândido Rondon (PR);3;0.0;180.0
2413;2021;Tomate;4114807;Marialva (PR);60;0.11;3720.0
2414;2021;Tomate;4115200;Maringá (PR);10;0.02;600.0
2415;2021;Tomate;4115804;Medianeira (PR);1;0.0;50.0
2416;2021;Tomate;4116109;Moreira Sales (PR);1;0.0;60.0
2417;2021;Tomate;4116950;Nova Esperança do Sudoeste (PR);4;0.11;196.0
2418;2021;Tomate;4117222;Nova Santa Rosa (PR);1;0.0;40.0
2419;2021;Tomate;4117255;Nova Prata do Iguaçu (PR);5;0.02;245.0
2420;2021;Tomate;4117701;Palmeira (PR);21;0.02;1378.0
2421;2021;Tomate;4117909;Palotina (PR);1;0.0;60.0
2422;2021;Tomate;4118501;Pato Branco (PR);4;0.01;280.0
2423;2021;Tomate;4119004;Pérola d'Oeste (PR);2;0.01;100.0
2424;2021;Tomate;4119251;Pinhal de São Bento (PR);2;0.05;98.0
2425;2021;Tomate;4120358;Pranchita (PR);3;0.01;149.0
2426;2021;Tomate;4121406;Realeza (PR);2;0.01;98.0
2427;2021;Tomate;4122156;Rio Bonito do Iguaçu (PR);1;0.0;38.0
2428;2021;Tomate;4123501;Santa Helena (PR);2;0.0;80.0
2429;2021;Tomate;4123808;Santa Izabel do Oeste (PR);1;0.0;50.0
2430;2021;Tomate;4125209;São Jorge d'Oeste (PR);2;0.01;98.0
2431;2021;Tomate;4125753;São Pedro do Iguaçu (PR);2;0.01;70.0
2432;2021;Tomate;4127205;Terra Boa (PR);1;0.0;40.0
2433;2021;Tomate;4127700;Toledo (PR);2;0.0;99.0
2434;2021;Tomate;4128005;Ubiratã (PR);4;0.0;160.0
2435;2021;Tomate;4128104;Umuarama (PR);5;0.02;440.0
2436;2021;Tomate;4128559;Vera Cruz do Oeste (PR);18;0.05;720.0
2437;2021;Trigo (em grão);4101002;Ampére (PR);3500;21.39;10500.0
2438;2021;Trigo (em grão);4101408;Apucarana (PR);6500;15.4;11375.0
2439;2021;Trigo (em grão);4102000;Assis Chateaubriand (PR);3500;2.42;4900.0
2440;2021;Trigo (em grão);4102109;Astorga (PR);72;0.15;72.0
2441;2021;Trigo (em grão);4102752;Bela Vista da Caroba (PR);3500;34.49;10500.0
2442;2021;Trigo (em grão);4103057;Boa Vista da Aparecida (PR);2800;31.37;7389.0
2443;2021;Trigo (em grão);4103479;Cafezal do Sul (PR);400;1.9;300.0
2444;2021;Trigo (em grão);4103503;Califórnia (PR);3600;26.06;9000.0
2445;2021;Trigo (em grão);4104600;Capitão Leônidas Marques (PR);2600;16.56;7337.0
2446;2021;Trigo (em grão);4104808;Cascavel (PR);26700;14.8;76362.0
2447;2021;Trigo (em grão);4105300;Céu Azul (PR);8000;21.89;20992.0
2448;2021;Trigo (em grão);4105508;Cianorte (PR);300;0.75;360.0
2449;2021;Trigo (em grão);4106571;Cruzeiro do Iguaçu (PR);2500;24.25;7500.0
2450;2021;Trigo (em grão);4107157;Diamante D'Oeste (PR);2400;32.0;7140.0
2451;2021;Trigo (em grão);4107538;Entre Rios do Oeste (PR);350;3.22;1030.0
2452;2021;Trigo (em grão);4108304;Foz do Iguaçu (PR);600;2.95;720.0
2453;2021;Trigo (em grão);4108403;Francisco Beltrão (PR);3400;9.84;9520.0
2454;2021;Trigo (em grão);4108601;Goioerê (PR);100;0.17;140.0
2455;2021;Trigo (em grão);4108809;Guaíra (PR);600;0.88;684.0
2456;2021;Trigo (em grão);4109807;Ibiporã (PR);1890;5.69;4442.0
2457;2021;Trigo (em grão);4110953;Itaipulândia (PR);600;2.72;1041.0
2458;2021;Trigo (em grão);4112504;Jardim Alegre (PR);8000;36.95;22264.0
2459;2021;Trigo (em grão);4113700;Londrina (PR);26500;20.71;59625.0
2460;2021;Trigo (em grão);4114005;Mamborê (PR);14000;13.31;25200.0
2461;2021;Trigo (em grão);4114401;Mangueirinha (PR);10000;13.14;36000.0
2462;2021;Trigo (em grão);4114609;Marechal Cândido Rondon (PR);2200;3.6;6500.0
2463;2021;Trigo (em grão);4114807;Marialva (PR);7700;14.13;15540.0
2464;2021;Trigo (em grão);4115200;Maringá (PR);800;1.6;1280.0
